playerID,specific_player_position,player_position,player_position_class
211092,ST,CF,Attack
211093,CAM,CAM,Midfield
211096,CB,CB,Defence
211099,LM,WM,Midfield
211101,GK,GK,GoalKeeper
211103,CDM,DM,Midfield
211106,CM,CM,Midfield
211107,CB,CB,Defence
211110,CAM,CAM,Midfield
211117,CAM,CAM,Midfield
211119,LM,WM,Midfield
211120,RW,WA,Attack
211124,CAM,CAM,Midfield
211173,ST,CF,Attack
211175,LB,FB,Defence
211176,LW,WA,Attack
211185,RB,FB,Defence
211194,RM,WM,Midfield
211195,LB,FB,Defence
211204,LB,FB,Defence
211209,LB,FB,Defence
211214,LM,WM,Midfield
211221,RM,WM,Midfield
211231,CDM,DM,Midfield
211233,LB,FB,Defence
211237,ST,CF,Attack
211239,RM,WM,Midfield
211245,CAM,CAM,Midfield
211247,CM,CM,Midfield
211249,CDM,DM,Midfield
211267,LM,WM,Midfield
211268,RB,FB,Defence
211284,RM,WM,Midfield
211293,ST,CF,Attack
211300,LM,WM,Midfield
211305,CM,CM,Midfield
211320,CB,CB,Defence
211321,ST,CF,Attack
211322,RB,FB,Defence
211327,GK,GK,GoalKeeper
211328,CB,CB,Defence
211348,GK,GK,GoalKeeper
211354,CM,CM,Midfield
211361,CM,CM,Midfield
211362,CB,CB,Defence
211368,LM,WM,Midfield
211378,CAM,CAM,Midfield
211381,LW,WA,Attack
211382,CDM,DM,Midfield
211408,CM,CM,Midfield
211423,LM,WM,Midfield
211437,CM,CM,Midfield
211438,CB,CB,Defence
211453,ST,CF,Attack
211457,ST,CF,Attack
211464,RM,WM,Midfield
211466,RB,FB,Defence
211470,ST,CF,Attack
211484,CM,CM,Midfield
211499,LB,FB,Defence
211504,CM,CM,Midfield
211513,LM,WM,Midfield
211515,GK,GK,GoalKeeper
211536,RM,WM,Midfield
211537,GK,GK,GoalKeeper
211544,CB,CB,Defence
211553,CB,CB,Defence
211557,CB,CB,Defence
211559,CM,CM,Midfield
211567,RB,FB,Defence
211574,CM,CM,Midfield
211575,CM,CM,Midfield
211578,ST,CF,Attack
211584,CAM,CAM,Midfield
211591,ST,CF,Attack
211619,CB,CB,Defence
211621,GK,GK,GoalKeeper
211622,CB,CB,Defence
211667,LB,FB,Defence
211671,CDM,DM,Midfield
211672,RM,WM,Midfield
211673,RM,WM,Midfield
211685,ST,CF,Attack
211688,LB,FB,Defence
211689,RM,WM,Midfield
211707,RB,FB,Defence
211783,ST,CF,Attack
211784,ST,CF,Attack
211791,RB,FB,Defence
211815,RM,WM,Midfield
211849,LB,FB,Defence
211862,RM,WM,Midfield
211864,LB,FB,Defence
211872,LB,FB,Defence
211899,ST,CF,Attack
211903,RM,WM,Midfield
211907,CM,CM,Midfield
211990,GK,GK,GoalKeeper
211999,CDM,DM,Midfield
212002,ST,CF,Attack
212014,LB,FB,Defence
212023,ST,CF,Attack
212030,CDM,DM,Midfield
212031,RM,WM,Midfield
212055,CDM,DM,Midfield
212096,LM,WM,Midfield
212107,ST,CF,Attack
212112,ST,CF,Attack
212118,CM,CM,Midfield
212120,CB,CB,Defence
212121,CDM,DM,Midfield
212125,RM,WM,Midfield
212127,RW,WA,Attack
212129,CB,CB,Defence
212130,CB,CB,Defence
212138,RM,WM,Midfield
212141,RB,FB,Defence
212146,RM,WM,Midfield
212150,CM,CM,Midfield
212153,CDM,DM,Midfield
212169,CM,CM,Midfield
212183,LB,FB,Defence
212187,LB,FB,Defence
212188,ST,CF,Attack
212190,CB,CB,Defence
212192,LM,WM,Midfield
212194,LM,WM,Midfield
212198,CAM,CAM,Midfield
212204,CB,CB,Defence
212205,RW,WA,Attack
212208,CB,CB,Defence
212210,ST,CF,Attack
212212,CDM,DM,Midfield
212213,RM,WM,Midfield
212218,CB,CB,Defence
212219,CB,CB,Defence
212225,CB,CB,Defence
212226,CM,CM,Midfield
212230,RM,WM,Midfield
212231,CB,CB,Defence
212235,CAM,CAM,Midfield
212240,LM,WM,Midfield
212245,LB,FB,Defence
212249,RM,WM,Midfield
212253,CB,CB,Defence
212258,CM,CM,Midfield
212267,RW,WA,Attack
212269,CM,CM,Midfield
212273,ST,CF,Attack
212277,RM,WM,Midfield
212280,CM,CM,Midfield
212282,LB,FB,Defence
212292,ST,CF,Attack
212310,CAM,CAM,Midfield
212320,RB,FB,Defence
212337,ST,CF,Attack
212338,CDM,DM,Midfield
212357,LM,WM,Midfield
212388,CM,CM,Midfield
212396,CB,CB,Defence
212398,ST,CF,Attack
212401,RB,FB,Defence
212404,RM,WM,Midfield
212408,ST,CF,Attack
212420,CB,CB,Defence
212442,GK,GK,GoalKeeper
212443,CM,CM,Midfield
212445,RB,FB,Defence
212446,LW,WA,Attack
212449,CB,CB,Defence
212451,LB,FB,Defence
212453,GK,GK,GoalKeeper
212462,LB,FB,Defence
212465,GK,GK,GoalKeeper
212469,CDM,DM,Midfield
212471,CB,CB,Defence
212473,CDM,DM,Midfield
212474,CAM,CAM,Midfield
212476,CM,CM,Midfield
212485,CDM,DM,Midfield
212486,CM,CM,Midfield
212487,CB,CB,Defence
212491,LWB,WB,Defence
212501,CB,CB,Defence
212515,CM,CM,Midfield
212516,CB,CB,Defence
212519,LM,WM,Midfield
212523,CAM,CAM,Midfield
212536,RW,WA,Attack
212538,RW,WA,Attack
212561,RB,FB,Defence
212570,CM,CM,Midfield
212572,CB,CB,Defence
212573,LB,FB,Defence
212574,ST,CF,Attack
212578,RW,WA,Attack
212584,ST,CF,Attack
212602,CB,CB,Defence
212607,CB,CB,Defence
212613,ST,CF,Attack
212616,CF,CF,Attack
212618,ST,CF,Attack
212622,RB,FB,Defence
212623,ST,CF,Attack
212625,CDM,DM,Midfield
212626,ST,CF,Attack
212628,CB,CB,Defence
212632,GK,GK,GoalKeeper
212637,ST,CF,Attack
212639,CDM,DM,Midfield
212677,LB,FB,Defence
212686,LB,FB,Defence
212691,CDM,DM,Midfield
212692,RM,WM,Midfield
212711,ST,CF,Attack
212713,CAM,CAM,Midfield
212722,RB,FB,Defence
212729,CAM,CAM,Midfield
212740,CDM,DM,Midfield
212754,LB,FB,Defence
212755,CDM,DM,Midfield
212772,CB,CB,Defence
212784,LW,WA,Attack
212785,ST,CF,Attack
212795,CB,CB,Defence
212811,CM,CM,Midfield
212814,CAM,CAM,Midfield
212819,RM,WM,Midfield
212878,ST,CF,Attack
212881,CB,CB,Defence
212882,RB,FB,Defence
212883,CDM,DM,Midfield
212886,CM,CM,Midfield
212889,CB,CB,Defence
212907,RB,FB,Defence
212911,RM,WM,Midfield
212917,ST,CF,Attack
212932,CAM,CAM,Midfield
212933,ST,CF,Attack
212934,RM,WM,Midfield
212942,GK,GK,GoalKeeper
212943,ST,CF,Attack
212946,GK,GK,GoalKeeper
212947,RM,WM,Midfield
212949,RB,FB,Defence
212973,GK,GK,GoalKeeper
212977,CB,CB,Defence
212980,CB,CB,Defence
212987,CM,CM,Midfield
212988,CM,CM,Midfield
213000,CB,CB,Defence
213013,LM,WM,Midfield
213014,LB,FB,Defence
213021,RB,FB,Defence
213051,CDM,DM,Midfield
213061,ST,CF,Attack
213097,CDM,DM,Midfield
213113,CAM,CAM,Midfield
213114,ST,CF,Attack
213117,RW,WA,Attack
213125,GK,GK,GoalKeeper
213133,CAM,CAM,Midfield
213134,RM,WM,Midfield
213135,ST,CF,Attack
213136,CB,CB,Defence
213142,LM,WM,Midfield
213150,GK,GK,GoalKeeper
213152,ST,CF,Attack
213157,LM,WM,Midfield
213203,CB,CB,Defence
213211,LB,FB,Defence
213212,CDM,DM,Midfield
213213,ST,CF,Attack
213228,CM,CM,Midfield
213260,CAM,CAM,Midfield
213296,CM,CM,Midfield
213303,ST,CF,Attack
213311,LM,WM,Midfield
213313,CM,CM,Midfield
213317,,,GoalKeeper
213318,RB,FB,Defence
213319,ST,CF,Attack
213321,ST,CF,Attack
213331,CB,CB,Defence
213345,RM,WM,Midfield
213346,RB,FB,Defence
213349,RB,FB,Defence
213359,CB,CB,Defence
213360,CB,CB,Defence
213374,CB,CB,Defence
213378,GK,GK,GoalKeeper
213379,GK,GK,GoalKeeper
213382,RM,WM,Midfield
213398,RM,WM,Midfield
213400,LM,WM,Midfield
213403,LB,FB,Defence
213404,CB,CB,Defence
213409,CAM,CAM,Midfield
213414,CB,CB,Defence
213423,ST,CF,Attack
213430,ST,CF,Attack
213449,RB,FB,Defence
213456,LM,WM,Midfield
213460,CM,CM,Midfield
213478,RB,FB,Defence
213488,CAM,CAM,Midfield
213490,CAM,CAM,Midfield
213514,RB,FB,Defence
213516,LM,WM,Midfield
213520,LB,FB,Defence
213521,CDM,DM,Midfield
213555,CB,CB,Defence
213556,RM,WM,Midfield
213557,CM,CM,Midfield
213558,GK,GK,GoalKeeper
213565,LM,WM,Midfield
213566,CAM,CAM,Midfield
213567,ST,CF,Attack
213568,CB,CB,Defence
213569,LB,FB,Defence
213570,RB,FB,Defence
213571,RB,FB,Defence
213573,GK,GK,GoalKeeper
213574,CDM,DM,Midfield
213586,LB,FB,Defence
213613,CAM,CAM,Midfield
213629,CDM,DM,Midfield
213642,ST,CF,Attack
213648,CM,CM,Midfield
213655,LM,WM,Midfield
213661,CB,CB,Defence
213666,LM,WM,Midfield
213670,RB,FB,Defence
213687,CM,CM,Midfield
213694,LM,WM,Midfield
213697,CDM,DM,Midfield
213702,LW,WA,Attack
213705,LW,WA,Attack
213739,CM,CM,Midfield
213740,CAM,CAM,Midfield
213743,ST,CF,Attack
213746,LW,WA,Attack
213751,CB,CB,Defence
213777,CM,CM,Midfield
213803,CM,CM,Midfield
213813,CDM,DM,Midfield
213814,LW,WA,Attack
213816,CB,CB,Defence
213833,CDM,DM,Midfield
213839,ST,CF,Attack
213846,CB,CB,Defence
213855,CB,CB,Defence
213868,CB,CB,Defence
213884,CAM,CAM,Midfield
213902,CDM,DM,Midfield
213905,ST,CF,Attack
213917,CB,CB,Defence
213932,CB,CB,Defence
213937,CAM,CAM,Midfield
213954,GK,GK,GoalKeeper
213991,CDM,DM,Midfield
214026,LM,WM,Midfield
214046,CDM,DM,Midfield
214066,LB,FB,Defence
214071,CB,CB,Defence
214083,LWB,WB,Defence
214091,RB,FB,Defence
214097,RM,WM,Midfield
214168,RM,WM,Midfield
214207,RM,WM,Midfield
214313,LM,WM,Midfield
214376,LB,FB,Defence
214387,ST,CF,Attack
214408,CB,CB,Defence
214421,LM,WM,Midfield
214434,RM,WM,Midfield
214478,CDM,DM,Midfield
214553,ST,CF,Attack
214620,ST,CF,Attack
214622,RB,FB,Defence
214644,CB,CB,Defence
214651,CM,CM,Midfield
214717,CM,CM,Midfield
214723,ST,CF,Attack
214781,ST,CF,Attack
214878,CB,CB,Defence
214882,CB,CB,Defence
214884,CB,CB,Defence
214885,RB,FB,Defence
214889,CDM,DM,Midfield
214895,LM,WM,Midfield
214907,CAM,CAM,Midfield
214924,RB,FB,Defence
214925,LB,FB,Defence
214929,LB,FB,Defence
214930,CB,CB,Defence
214947,CDM,DM,Midfield
214957,ST,CF,Attack
214977,CDM,DM,Midfield
214991,CDM,DM,Midfield
214997,RM,WM,Midfield
215051,CB,CB,Defence
215056,CM,CM,Midfield
215079,CM,CM,Midfield
215144,LB,FB,Defence
215181,RB,FB,Defence
215183,ST,CF,Attack
215199,LM,WM,Midfield
215212,GK,GK,GoalKeeper
215245,RM,WM,Midfield
215262,ST,CF,Attack
215268,ST,CF,Attack
215277,CB,CB,Defence
215297,CB,CB,Defence
215302,CM,CM,Midfield
215310,LM,WM,Midfield
215313,CM,CM,Midfield
215316,GK,GK,GoalKeeper
215322,LB,FB,Defence
215330,LM,WM,Midfield
215333,ST,CF,Attack
215334,ST,CF,Attack
215367,ST,CF,Attack
215373,CAM,CAM,Midfield
215379,CDM,DM,Midfield
215380,CB,CB,Defence
215384,ST,CF,Attack
215399,CB,CB,Defence
215401,CM,CM,Midfield
215417,GK,GK,GoalKeeper
215419,RB,FB,Defence
215420,ST,CF,Attack
215421,ST,CF,Attack
215430,CDM,DM,Midfield
215437,RB,FB,Defence
215441,ST,CF,Attack
215447,CB,CB,Defence
215450,CM,CM,Midfield
215455,ST,CF,Attack
215459,ST,CF,Attack
215464,RM,WM,Midfield
215466,CB,CB,Defence
215474,LWB,WB,Defence
215477,CB,CB,Defence
215492,LM,WM,Midfield
215495,CB,CB,Defence
215502,GK,GK,GoalKeeper
215511,CAM,CAM,Midfield
215526,GK,GK,GoalKeeper
215527,CB,CB,Defence
215528,RB,FB,Defence
215531,CAM,CAM,Midfield
215533,GK,GK,GoalKeeper
215553,ST,CF,Attack
215556,CAM,CAM,Midfield
215559,CM,CM,Midfield
215565,CB,CB,Defence
215569,CB,CB,Defence
215575,GK,GK,GoalKeeper
215577,RB,FB,Defence
215580,ST,CF,Attack
215581,LM,WM,Midfield
215582,CAM,CAM,Midfield
215583,CDM,DM,Midfield
215584,RM,WM,Midfield
215590,CF,CF,Attack
215592,RB,FB,Defence
215598,CAM,CAM,Midfield
215601,LW,WA,Attack
215602,GK,GK,GoalKeeper
215603,RM,WM,Midfield
215604,CB,CB,Defence
215609,ST,CF,Attack
215612,RW,WA,Attack
215618,RB,FB,Defence
215635,GK,GK,GoalKeeper
215636,CDM,DM,Midfield
215638,CB,CB,Defence
215639,LM,WM,Midfield
215644,LM,WM,Midfield
215650,LB,FB,Defence
215651,CB,CB,Defence
215662,GK,GK,GoalKeeper
215665,LB,FB,Defence
215678,CM,CM,Midfield
215690,LB,FB,Defence
215691,RB,FB,Defence
215698,GK,GK,GoalKeeper
215699,RB,FB,Defence
215701,CM,CM,Midfield
215716,ST,CF,Attack
215751,ST,CF,Attack
215755,RM,WM,Midfield
215785,RM,WM,Midfield
215792,CB,CB,Defence
215798,RW,WA,Attack
215817,ST,CF,Attack
215822,CB,CB,Defence
215871,RW,WA,Attack
215892,CB,CB,Defence
215914,CDM,DM,Midfield
215925,CAM,CAM,Midfield
215927,ST,CF,Attack
215930,CB,CB,Defence
215942,CDM,DM,Midfield
215969,LB,FB,Defence
215970,LWB,WB,Defence
215982,ST,CF,Attack
216003,LM,WM,Midfield
216007,CDM,DM,Midfield
216037,CB,CB,Defence
216065,GK,GK,GoalKeeper
216067,CB,CB,Defence
216072,LB,FB,Defence
216076,RM,WM,Midfield
216079,LM,WM,Midfield
216094,RB,FB,Defence
216097,CDM,DM,Midfield
216102,LW,WA,Attack
216104,ST,CF,Attack
216105,CB,CB,Defence
216108,ST,CF,Attack
216110,GK,GK,GoalKeeper
216139,RB,FB,Defence
216145,CB,CB,Defence
216150,RWB,WB,Defence
216156,CB,CB,Defence
216158,RM,WM,Midfield
216172,ST,CF,Attack
216182,CDM,DM,Midfield
216186,ST,CF,Attack
216189,RB,FB,Defence
216193,CB,CB,Defence
216194,CDM,DM,Midfield
216201,RW,WA,Attack
216204,RM,WM,Midfield
216210,LM,WM,Midfield
216211,LM,WM,Midfield
216218,ST,CF,Attack
216220,RB,FB,Defence
216221,LW,WA,Attack
216225,CDM,DM,Midfield
216230,RB,FB,Defence
216237,CDM,DM,Midfield
216242,CM,CM,Midfield
216247,CB,CB,Defence
216256,CDM,DM,Midfield
216266,RB,FB,Defence
216267,LB,FB,Defence
216268,RM,WM,Midfield
216271,CB,CB,Defence
216272,LM,WM,Midfield
216277,CM,CM,Midfield
216280,GK,GK,GoalKeeper
216283,LB,FB,Defence
216289,CM,CM,Midfield
216295,RM,WM,Midfield
216299,RB,FB,Defence
216313,RWB,WB,Defence
216320,CM,CM,Midfield
216321,CAM,CAM,Midfield
216332,CM,CM,Midfield
216334,CAM,CAM,Midfield
216341,CB,CB,Defence
216349,RM,WM,Midfield
216352,CM,CM,Midfield
216354,ST,CF,Attack
216368,CM,CM,Midfield
216373,RB,FB,Defence
216376,RM,WM,Midfield
216377,ST,CF,Attack
216380,LB,FB,Defence
216386,RB,FB,Defence
216388,RW,WA,Attack
216390,ST,CF,Attack
216393,CM,CM,Midfield
216409,LW,WA,Attack
216410,LB,FB,Defence
216412,RW,WA,Attack
216420,CAM,CAM,Midfield
216428,CAM,CAM,Midfield
216433,RW,WA,Attack
216437,CB,CB,Defence
216440,CB,CB,Defence
216444,CAM,CAM,Midfield
216447,LM,WM,Midfield
216451,CM,CM,Midfield
216452,ST,CF,Attack
216460,CB,CB,Defence
216466,LB,FB,Defence
216468,RM,WM,Midfield
216472,CB,CB,Defence
216474,CAM,CAM,Midfield
216475,LM,WM,Midfield
216479,ST,CF,Attack
216482,LM,WM,Midfield
216497,ST,CF,Attack
216500,LB,FB,Defence
216503,CDM,DM,Midfield
216523,CB,CB,Defence
216524,CDM,DM,Midfield
216531,ST,CF,Attack
216534,LM,WM,Midfield
216547,RW,WA,Attack
216549,ST,CF,Attack
216578,RB,FB,Defence
216594,CAM,CAM,Midfield
216643,RB,FB,Defence
216652,GK,GK,GoalKeeper
216666,RB,FB,Defence
216688,ST,CF,Attack
216696,CM,CM,Midfield
216732,CM,CM,Midfield
216741,CM,CM,Midfield
216742,CB,CB,Defence
216746,LB,FB,Defence
216749,RM,WM,Midfield
216774,CB,CB,Defence
216778,CB,CB,Defence
216779,GK,GK,GoalKeeper
216789,CB,CB,Defence
216790,CM,CM,Midfield
216791,CB,CB,Defence
216793,ST,CF,Attack
216796,RM,WM,Midfield
216810,CM,CM,Midfield
216814,CM,CM,Midfield
216820,LM,WM,Midfield
216823,ST,CF,Attack
216860,RW,WA,Attack
217007,ST,CF,Attack
217021,ST,CF,Attack
217030,RB,FB,Defence
217077,,,GoalKeeper
217085,RB,FB,Defence
217118,CB,CB,Defence
217126,LM,WM,Midfield
217196,CB,CB,Defence
217203,CB,CB,Defence
217235,CB,CB,Defence
217242,CAM,CAM,Midfield
217287,CDM,DM,Midfield
217313,RM,WM,Midfield
217338,CAM,CAM,Midfield
217505,ST,CF,Attack
217526,CDM,DM,Midfield
217544,CDM,DM,Midfield
217546,LB,FB,Defence
217565,CB,CB,Defence
217585,LB,FB,Defence
217590,CB,CB,Defence
217591,CB,CB,Defence
217592,CAM,CAM,Midfield
217595,CAM,CAM,Midfield
217647,ST,CF,Attack
217648,RM,WM,Midfield
217699,ST,CF,Attack
217731,ST,CF,Attack
217792,CB,CB,Defence
217802,LM,WM,Midfield
217820,ST,CF,Attack
217825,CDM,DM,Midfield
217844,LB,FB,Defence
217873,ST,CF,Attack
217877,LM,WM,Midfield
217890,RM,WM,Midfield
217967,CB,CB,Defence
218033,ST,CF,Attack
218043,CM,CM,Midfield
218047,CB,CB,Defence
218052,LB,FB,Defence
218054,CAM,CAM,Midfield
218062,ST,CF,Attack
218066,ST,CF,Attack
218175,GK,GK,GoalKeeper
218214,ST,CF,Attack
218215,CDM,DM,Midfield
218339,CM,CM,Midfield
218353,CB,CB,Defence
218359,CM,CM,Midfield
218363,ST,CF,Attack
218415,LWB,WB,Defence
218474,CB,CB,Defence
218478,RB,FB,Defence
218548,ST,CF,Attack
218614,RB,FB,Defence
218623,CDM,DM,Midfield
218624,LW,WA,Attack
218654,ST,CF,Attack
218659,LB,FB,Defence
218667,RW,WA,Attack
218734,CB,CB,Defence
218736,CM,CM,Midfield
218737,RB,FB,Defence
218740,CM,CM,Midfield
218744,CM,CM,Midfield
218745,CM,CM,Midfield
218746,CAM,CAM,Midfield
218936,LB,FB,Defence
218988,RB,FB,Defence
219181,CM,CM,Midfield
219244,GK,GK,GoalKeeper
219258,CB,CB,Defence
219272,CDM,DM,Midfield
219275,CDM,DM,Midfield
219285,RB,FB,Defence
219293,CB,CB,Defence
219391,CDM,DM,Midfield
219411,LM,WM,Midfield
219448,RB,FB,Defence
219453,CDM,DM,Midfield
219468,CM,CM,Midfield
219469,ST,CF,Attack
219470,CM,CM,Midfield
219481,CM,CM,Midfield
219496,ST,CF,Attack
219505,CB,CB,Defence
219514,ST,CF,Attack
219561,RW,WA,Attack
219565,RB,FB,Defence
219571,CAM,CAM,Midfield
219576,CM,CM,Midfield
219581,CB,CB,Defence
219584,GK,GK,GoalKeeper
219605,LB,FB,Defence
219610,LB,FB,Defence
219621,ST,CF,Attack
219647,ST,CF,Attack
219652,RM,WM,Midfield
219661,LB,FB,Defence
219677,LW,WA,Attack
219680,CB,CB,Defence
219681,LB,FB,Defence
219683,CM,CM,Midfield
219684,LM,WM,Midfield
219690,CB,CB,Defence
219693,CB,CB,Defence
219695,RB,FB,Defence
219700,CAM,CAM,Midfield
219701,GK,GK,GoalKeeper
219702,RB,FB,Defence
219712,CDM,DM,Midfield
219719,ST,CF,Attack
219728,RM,WM,Midfield
219732,LM,WM,Midfield
219740,LM,WM,Midfield
219750,CB,CB,Defence
219751,CM,CM,Midfield
219755,CM,CM,Midfield
219756,RM,WM,Midfield
219758,RM,WM,Midfield
219759,RM,WM,Midfield
219762,RB,FB,Defence
219765,LM,WM,Midfield
219767,CB,CB,Defence
219768,ST,CF,Attack
219779,RM,WM,Midfield
219780,CDM,DM,Midfield
219781,RB,FB,Defence
219789,RB,FB,Defence
219790,CM,CM,Midfield
219803,RB,FB,Defence
219808,RM,WM,Midfield
219809,CDM,DM,Midfield
219814,RB,FB,Defence
219824,CB,CB,Defence
219833,RB,FB,Defence
219840,LB,FB,Defence
219848,CB,CB,Defence
219852,RB,FB,Defence
219864,CDM,DM,Midfield
219880,ST,CF,Attack
219896,CAM,CAM,Midfield
219907,LB,FB,Defence
219908,LM,WM,Midfield
219913,RM,WM,Midfield
219914,RB,FB,Defence
219923,CM,CM,Midfield
219925,RM,WM,Midfield
219932,ST,CF,Attack
219943,ST,CF,Attack
219948,ST,CF,Attack
219952,CM,CM,Midfield
219953,RM,WM,Midfield
219958,ST,CF,Attack
219970,RW,WA,Attack
219977,RB,FB,Defence
219978,CB,CB,Defence
219979,CDM,DM,Midfield
219985,CDM,DM,Midfield
219998,CM,CM,Midfield
220018,ST,CF,Attack
220042,ST,CF,Attack
220048,GK,GK,GoalKeeper
220052,CB,CB,Defence
220061,CB,CB,Defence
220079,CDM,DM,Midfield
220084,CAM,CAM,Midfield
220085,ST,CF,Attack
220093,RM,WM,Midfield
220118,CAM,CAM,Midfield
220121,ST,CF,Attack
220123,CB,CB,Defence
220127,ST,CF,Attack
220128,ST,CF,Attack
220131,ST,CF,Attack
220132,RB,FB,Defence
220143,CAM,CAM,Midfield
220150,ST,CF,Attack
220166,LW,WA,Attack
220172,RB,FB,Defence
220175,CM,CM,Midfield
220178,ST,CF,Attack
220182,CB,CB,Defence
220184,RW,WA,Attack
220188,GK,GK,GoalKeeper
220205,RB,FB,Defence
220253,ST,CF,Attack
220269,RB,FB,Defence
220295,ST,CF,Attack
220314,GK,GK,GoalKeeper
220408,CB,CB,Defence
220420,CM,CM,Midfield
220466,LM,WM,Midfield
220475,CM,CM,Midfield
220511,ST,CF,Attack
220513,RW,WA,Attack
220556,ST,CF,Attack
220566,LM,WM,Midfield
220570,CB,CB,Defence
220579,CAM,CAM,Midfield
220587,LM,WM,Midfield
220589,RB,FB,Defence
220602,LB,FB,Defence
220604,GK,GK,GoalKeeper
220605,ST,CF,Attack
220607,RB,FB,Defence
220609,CM,CM,Midfield
220620,RB,FB,Defence
220621,RM,WM,Midfield
220630,CAM,CAM,Midfield
220633,LM,WM,Midfield
220637,LB,FB,Defence
220650,LW,WA,Attack
220665,CB,CB,Defence
220668,ST,CF,Attack
220673,CB,CB,Defence
220685,ST,CF,Attack
220702,CB,CB,Defence
220763,CM,CM,Midfield
220765,CAM,CAM,Midfield
220766,ST,CF,Attack
220782,CDM,DM,Midfield
220783,LB,FB,Defence
220785,ST,CF,Attack
220814,CB,CB,Defence
220831,CM,CM,Midfield
220834,LW,WA,Attack
220846,ST,CF,Attack
220847,CM,CM,Midfield
220872,LM,WM,Midfield
220876,RM,WM,Midfield
220881,LW,WA,Attack
220908,RM,WM,Midfield
220911,CDM,DM,Midfield
220912,CAM,CAM,Midfield
220921,CDM,DM,Midfield
220925,RM,WM,Midfield
220940,CM,CM,Midfield
220965,RW,WA,Attack
220966,CM,CM,Midfield
220968,CDM,DM,Midfield
220991,ST,CF,Attack
221014,ST,CF,Attack
221016,CDM,DM,Midfield
221087,GK,GK,GoalKeeper
221120,CAM,CAM,Midfield
221130,GK,GK,GoalKeeper
221168,ST,CF,Attack
221178,ST,CF,Attack
221267,ST,CF,Attack
221269,CDM,DM,Midfield
221271,LB,FB,Defence
221274,ST,CF,Attack
221280,CDM,DM,Midfield
221322,CB,CB,Defence
221330,LM,WM,Midfield
221335,CM,CM,Midfield
221354,CB,CB,Defence
221355,LM,WM,Midfield
221363,CM,CM,Midfield
221365,RM,WM,Midfield
221367,CAM,CAM,Midfield
221376,CB,CB,Defence
221422,CB,CB,Defence
221425,CM,CM,Midfield
221428,LM,WM,Midfield
221456,CB,CB,Defence
221491,RB,FB,Defence
221501,RB,FB,Defence
221521,CM,CM,Midfield
221536,CAM,CAM,Midfield
221564,RM,WM,Midfield
221629,LW,WA,Attack
221640,LM,WM,Midfield
221641,CB,CB,Defence
221642,CB,CB,Defence
221646,CB,CB,Defence
221653,CB,CB,Defence
221660,CB,CB,Defence
221694,LW,WA,Attack
221695,CM,CM,Midfield
221701,CAM,CAM,Midfield
221706,CB,CB,Defence
221728,GK,GK,GoalKeeper
221734,LB,FB,Defence
221740,ST,CF,Attack
221743,RW,WA,Attack
221749,ST,CF,Attack
221750,RB,FB,Defence
221764,RM,WM,Midfield
221838,CM,CM,Midfield
221839,ST,CF,Attack
221841,LM,WM,Midfield
221848,RB,FB,Defence
221860,CDM,DM,Midfield
221862,RW,WA,Attack
221883,CM,CM,Midfield
221885,RB,FB,Defence
221891,CB,CB,Defence
221897,LW,WA,Attack
221898,LB,FB,Defence
221906,CB,CB,Defence
221907,ST,CF,Attack
221908,LM,WM,Midfield
221911,CB,CB,Defence
221913,CM,CM,Midfield
221914,CM,CM,Midfield
221919,LW,WA,Attack
221923,RB,FB,Defence
221930,CDM,DM,Midfield
221969,LB,FB,Defence
221970,RB,FB,Defence
221982,RM,WM,Midfield
221985,CB,CB,Defence
221986,CB,CB,Defence
221989,CB,CB,Defence
221994,LB,FB,Defence
222016,LB,FB,Defence
222028,CDM,DM,Midfield
222046,GK,GK,GoalKeeper
222060,LM,WM,Midfield
222094,CF,CF,Attack
222101,CDM,DM,Midfield
222102,CDM,DM,Midfield
222107,ST,CF,Attack
222109,RM,WM,Midfield
222138,CM,CM,Midfield
222148,CAM,CAM,Midfield
222152,CAM,CAM,Midfield
222158,RW,WA,Attack
222163,LM,WM,Midfield
222253,ST,CF,Attack
222262,ST,CF,Attack
222266,RM,WM,Midfield
222272,RW,WA,Attack
222286,CB,CB,Defence
222321,ST,CF,Attack
222329,LM,WM,Midfield
222352,ST,CF,Attack
222355,CM,CM,Midfield
222357,ST,CF,Attack
222364,LW,WA,Attack
222390,RM,WM,Midfield
222407,CB,CB,Defence
222411,GK,GK,GoalKeeper
222457,CAM,CAM,Midfield
222475,CM,CM,Midfield
222492,LW,WA,Attack
222493,CB,CB,Defence
222501,RM,WM,Midfield
222509,CM,CM,Midfield
222513,LM,WM,Midfield
222524,ST,CF,Attack
222533,CM,CM,Midfield
222537,RW,WA,Attack
222558,RB,FB,Defence
222597,LW,WA,Attack
222598,CB,CB,Defence
222634,LM,WM,Midfield
222636,ST,CF,Attack
222685,RM,WM,Midfield
222708,LB,FB,Defence
222709,CM,CM,Midfield
222724,RM,WM,Midfield
222729,ST,CF,Attack
222737,RW,WA,Attack
222741,ST,CF,Attack
222762,ST,CF,Attack
222773,RB,FB,Defence
222775,RB,FB,Defence
222825,RW,WA,Attack
222828,CAM,CAM,Midfield
222832,LM,WM,Midfield
222875,LW,WA,Attack
222883,LM,WM,Midfield
222900,GK,GK,GoalKeeper
222907,RM,WM,Midfield
222909,CB,CB,Defence
222922,CAM,CAM,Midfield
